id,title,year,google_rating,vote_average,vote_count,revenue,runtime,index
9705,Swordfish,2001,75,6.227,2444,147080413,99,1815
217,Indiana Jones and the Kingdom of the Crystal Skull,2008,75,5.998,7629,786636033,122,437
438695,Sing 2,2021,75,7.918,3919,406000000,110,1093
12096,The Pink Panther,2006,75,5.827,1787,158851357,93,2394
412117,The Secret Life of Pets 2,2019,75,6.969,2790,155152550,86,1605
442249,The First Purge,2018,75,5.988,3686,137056262,97,1195
3050,Doctor Dolittle,1998,75,5.7,2839,294456605,85,1583
570670,The Invisible Man,2020,75,7.129,5282,144492724,124,777
1635,The Island,2005,75,6.7,4981,162949164,136,845
64686,47 Ronin,2013,75,6.154,3553,151783839,119,1249
364689,Ferdinand,2017,75,7.232,2652,295038508,108,1691
17578,The Adventures of Tintin,2011,75,6.885,5024,373993951,107,833
43539,The Next Three Days,2010,75,7.071,2644,67448651,133,1694
449443,Den of Thieves,2018,75,6.77,2612,80509622,140,1720
345920,Collateral Beauty,2016,75,7.239,5122,88528280,97,809
49530,In Time,2011,75,6.953,10556,173930596,109,243
206487,Predestination,2014,75,7.442,5889,4942449,97,657
270303,It Follows,2014,75,6.56,5882,14674076,101,659
40807,50/50,2011,75,7.2,3498,39187783,100,1274
346698,Barbie,2023,75,7.279,5074,1428545028,114,825
8872,Wayne's World,1992,75,6.692,2021,183097323,95,2144
433808,The Ritual,2017,75,6.227,2685,1786396,94,1668
136795,The Heat,2013,75,6.598,3707,158674180,117,1186
254470,Pitch Perfect 2,2015,75,6.864,5084,287506194,115,820
153518,The Angry Birds Movie,2016,75,6.205,3369,349779543,97,1316
203801,The Man from U.N.C.L.E.,2015,75,7.087,5852,108145109,116,666
106747,Machete Kills,2013,75,5.591,1760,15008161,107,2426
579,Jaws 2,1978,75,5.964,1710,187884007,116,2496
64689,Killing Them Softly,2012,75,6.049,1975,37930465,97,2191
328387,Nerve,2016,75,7.045,6555,85241496,96,555
9654,The Italian Job,2003,74,6.763,5113,176070171,110,810
869,Planet of the Apes,2001,74,5.729,3667,362211740,120,1205
291870,Dirty Grandpa,2016,74,5.913,4128,94073028,102,1035
370172,No Time to Die,2021,74,7.402,5502,774153007,163,732
257088,Point Break,2015,74,5.921,2125,133718711,113,2049
473033,Uncut Gems,2019,74,7.1,4261,50020902,136,989
419680,Daddy's Home 2,2017,74,6.27,2346,180613180,100,1875
12222,Horton Hears a Who!,2008,74,6.5,3033,298572799,86,1484
341174,Fifty Shades Darker,2017,74,6.492,7259,378827494,118,476
505948,I Am Mother,2019,74,6.684,2345,643593,114,1878
664413,365 Days,2020,74,7.063,8429,9458590,116,375
1970,The Grudge,2004,74,5.88,2705,183474602,92,1652
253412,Everest,2015,74,6.81,4567,203427584,121,926
2649,The Game,1997,74,7.56,5975,109423648,129,645
267935,The BFG,2016,74,6.253,3136,195243411,117,1421
29917,Exam,2009,74,6.714,1860,394717,101,2318
295693,The Boss Baby,2017,74,6.451,6682,527965936,97,540
439079,The Nun,2018,74,5.9,6076,365582797,96,631
13809,RocknRolla,2008,74,6.948,2697,25740863,114,1655
385128,F9,2021,74,7.139,6660,726229501,143,542
612,Munich,2005,74,7.141,2359,130982129,164,1863
9792,The Hills Have Eyes,2006,74,6.411,2714,69623713,107,1643
400160,The SpongeBob Movie: Sponge on the Run,2020,74,7.509,2712,4700000,95,1645
407436,Mowgli: Legend of the Jungle,2018,74,6.49,2367,0,105,1858
58224,Mr. Popper's Penguins,2011,74,5.932,2712,187361754,94,1646
228161,Home,2015,74,6.782,3693,368871007,94,1191
2022,Mr. Deeds,2002,74,5.839,2064,171269535,96,2106
426426,Roma,2018,74,7.666,3697,1140769,135,1188
1735,The Mummy: Tomb of the Dragon Emperor,2008,74,5.469,4121,403449830,112,1038
505600,Booksmart,2019,74,7.05,2386,24849029,102,1850
521029,Annabelle Comes Home,2019,74,6.429,3196,231252591,106,1396
76649,Pompeii,2014,74,5.525,3062,117831631,105,1470
724495,The Woman King,2022,74,7.749,1723,97250903,135,2478
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,74,6.433,5193,415686217,113,797
384018,Fast & Furious Presents: Hobbs & Shaw,2019,74,6.867,6618,760098996,137,547
4547,Panic Room,2002,74,6.757,4523,197079546,111,933
460019,Truth or Dare,2018,74,5.963,3763,95330493,101,1165
229297,Magic in the Moonlight,2014,74,6.494,1968,51029361,98,2199
637649,Wrath of Man,2021,74,7.669,4632,103966489,119,910
241848,The Guest,2014,74,6.634,1757,2700051,100,2431
152760,The Monuments Men,2014,74,6.037,3324,154984035,118,1337
43923,It's Kind of a Funny Story,2010,74,6.982,2205,6491240,102,1977
59,A History of Violence,2005,74,7.168,2906,60740827,96,1546
399402,Hunter Killer,2018,74,6.86,1955,31672678,121,2215
640146,Ant-Man and the Wasp: Quantumania,2023,74,6.431,4009,476071180,125,1069
111969,Stuck in Love,2013,74,7.382,1792,81071,97,2390
796499,Army of Thieves,2021,74,6.867,1756,46900000,127,2433
1381,The Fountain,2006,74,6.95,2527,15304890,96,1771
75780,Jack Reacher,2012,74,6.607,6486,218340595,130,565
3580,Changeling,2008,74,7.599,3877,113398237,141,1111
16690,Return to Never Land,2002,74,6.486,2217,109862682,72,1967
1677,Ray,2004,74,7.439,1780,124731534,152,2399
581392,Peninsula,2020,74,6.8,2164,42698327,115,2010
449563,Isn't It Romantic,2019,74,6.225,3343,48800000,89,1328
10025,Just My Luck,2006,74,6.114,1761,38159905,103,2425
1996,Lara Croft: Tomb Raider - The Cradle of Life,2003,74,5.744,3963,160099222,117,1078
390062,Jungle,2017,74,6.592,1772,1906640,115,2411
301351,We Are Your Friends,2015,74,6.725,2171,11122090,96,2003
9894,The Cable Guy,1996,74,5.964,2179,102825796,96,1996
290250,The Nice Guys,2016,74,7.108,7230,62788218,116,481
10661,You Don't Mess with the Zohan,2008,74,5.702,3441,204313400,113,1292
8413,Event Horizon,1997,74,6.528,2516,26673242,96,1781
19901,Daybreakers,2009,74,6.276,1812,51417188,98,2375
793,Blue Velvet,1986,74,7.629,2957,8618766,120,1522
10137,Stuart Little,1999,74,6.043,4069,300135367,84,1048
451915,Beautiful Boy,2018,74,7.554,2241,7649973,121,1955
393457,Fences,2016,74,6.874,2458,64414761,139,1807
68730,Silence,2016,74,7.119,2822,23737523,161,1589
615457,Nobody,2021,74,8.018,6217,61779301,92,609
1934,Shakespeare in Love,1998,74,6.868,2823,289317794,123,1588
577922,Tenet,2020,74,7.191,8744,365304105,150,354
10601,Peter Pan,2003,74,7.184,2459,121975011,113,1802
338953,Fantastic Beasts: The Secrets of Dumbledore,2022,73,6.721,3816,406950844,142,1141
45612,Source Code,2011,73,7.297,7694,147332697,94,429
82703,Mr. Peabody & Sherman,2014,73,6.735,2193,272912430,92,1985
209112,Batman v Superman: Dawn of Justice,2016,73,5.952,17081,873637528,152,75
88005,Seeking a Friend for the End of the World,2012,73,6.555,1884,9636289,101,2286
2268,The Golden Compass,2007,73,6.046,4258,372234864,113,990
460668,I Feel Pretty,2018,73,6.41,1936,94539426,110,2234
38050,The Adjustment Bureau,2011,73,6.734,4188,127869379,106,1012
197796,Beauty and the Beast,2014,73,6.129,1924,49100000,112,2244
10184,He's Just Not That Into You,2009,73,6.515,3376,178866158,129,1314
347031,Swiss Army Man,2016,73,6.9,3259,4900000,97,1366
9574,Flubber,1997,73,5.631,2179,177977226,93,1997
257445,Goosebumps,2015,73,6.3,3516,158162788,103,1265
436969,The Suicide Squad,2021,73,7.557,7692,168717425,132,430
2642,Two Weeks Notice,2002,73,6.353,1893,199043242,101,2276
1995,Lara Croft: Tomb Raider,2001,73,5.879,5705,274703340,100,688
565,The Ring,2002,73,6.651,5706,249348933,115,687
473,Pi,1998,73,7.111,2021,3221152,84,2143
84199,The First Time,2012,73,7.009,2039,22836,95,2125
325133,Neighbors 2: Sorority Rising,2016,73,5.817,4164,108758521,92,1020
77931,The Smurfs 2,2013,73,5.768,2043,347434178,105,2122
58595,Snow White and the Huntsman,2012,73,5.982,7503,396600000,127,450
134411,Snitch,2013,73,6.081,2216,42930462,112,1970
335796,Ouija: Origin of Evil,2016,73,6.123,2283,81705746,99,1917
22970,The Cabin in the Woods,2012,73,6.608,7288,71041255,95,473
356305,Why Him?,2016,73,6.376,3874,118102725,111,1115
8965,Atlantis: Milo's Return,2003,73,6.334,3728,0,80,1179
522931,Hitman's Wife's Bodyguard,2021,73,6.71,1957,70060492,117,2211
6278,Reign of Fire,2002,73,6.163,2050,82150183,101,2118
7552,Fun with Dick and Jane,2005,73,6.196,2211,202026112,90,1974
14560,Paul Blart: Mall Cop,2009,73,5.407,2292,183293131,91,1911
184346,Deliver Us from Evil,2014,73,6.215,1902,87937815,118,2267
6947,The Village,2004,73,6.438,3786,256697520,108,1155
34016,She's Out of My League,2010,73,6.453,1942,49779728,104,2224
50544,Friends with Benefits,2011,73,6.648,7394,149542245,109,460
20943,The Ugly Truth,2009,73,6.493,3302,321682600,96,1347
299537,Captain Marvel,2019,73,6.843,14657,1131416446,124,117
507076,Climax,2018,73,7.1,1859,1088907,97,2319
265177,Mommy,2014,73,8.251,2534,3494070,138,1767
9836,Happy Feet,2006,73,6.174,4752,384335608,108,883
7191,Cloverfield,2008,73,6.672,6525,170764026,85,559
10202,Bedtime Stories,2008,73,6.141,2639,212874864,99,1699
35056,Date Night,2010,73,6.072,2636,152263880,97,1700
23023,Tooth Fairy,2010,73,5.481,1849,112462508,101,2331
4442,The Brothers Grimm,2005,73,5.802,2546,105316267,118,1762
438148,Minions: The Rise of Gru,2022,73,7.379,3060,939628210,87,1471
9738,Fantastic Four,2005,73,5.775,8765,333535934,106,352
3594,The Number 23,2007,73,6.402,2979,77566815,101,1510
343611,Jack Reacher: Never Go Back,2016,73,5.945,4489,162146076,118,937
87101,Terminator Genisys,2015,73,5.924,7870,440603537,126,409
25,Jarhead,2005,73,6.621,2618,97076152,123,1717
41733,Due Date,2010,73,6.35,5042,211780824,95,831
285783,The Walk,2015,73,6.975,2986,61181942,123,1508
26389,From Paris with Love,2010,73,6.269,1826,52844496,92,2358
1788,Footloose,1984,73,6.661,1827,80035402,107,2356
718930,Bullet Train,2022,73,7.495,4804,239268602,126,870
26388,Buried,2010,73,6.617,2591,19152480,94,1734
23168,The Town,2010,73,7.2,4616,154026136,125,914
173897,Resident Evil: The Final Chapter,2016,73,6.108,2860,312242626,107,1569
14411,Sinbad: Legend of the Seven Seas,2003,73,6.932,1874,80767884,90,2301
44826,Hugo,2011,73,7.171,6763,185770160,126,523
297761,Suicide Squad,2016,73,5.909,20097,746846894,123,37
345887,The Equalizer 2,2018,73,6.705,4652,190400157,121,902
27582,The Mechanic,2011,73,6.491,2952,51070807,93,1524
49849,Cowboys & Aliens,2011,73,5.588,4718,174822325,119,888
9641,Cheaper by the Dozen 2,2005,73,6.138,1862,129181830,94,2311
445571,Game Night,2018,73,6.85,5372,117501013,100,758
274857,King Arthur: Legend of the Sword,2017,73,6.536,5333,148675066,126,769
298618,The Flash,2023,73,6.898,2959,268375616,144,1520
802,Lolita,1962,73,7.349,1856,9250000,154,2326
302699,Central Intelligence,2016,73,6.41,5473,216972543,107,738
286565,Paper Towns,2015,73,6.134,4881,85512300,109,862
375588,Robin Hood,2018,73,5.893,2768,86493046,116,1616
125521,Slayers Return,1996,73,6.534,1817,0,60,2366
27573,The Bounty Hunter,2010,73,5.84,2659,136333522,110,1684
13207,Friday the 13th,2009,73,5.75,2361,91509154,97,1862
466272,Once Upon a Time… in Hollywood,2019,73,7.437,12237,374251247,162,180
433310,When We First Met,2018,72,6.587,2195,0,97,1981
16995,State of Play,2009,72,6.786,1769,87812371,127,2414
353070,Going in Style,2017,72,6.689,2569,84618541,96,1749
535292,21 Bridges,2019,72,6.757,1778,49939757,99,2402
238615,Self/less,2015,72,6.409,2904,31807156,117,1547
180863,T2 Trainspotting,2017,72,6.946,2916,42067430,117,1543
325348,Hardcore Henry,2015,72,6.382,2211,14333790,96,1975
866,Finding Neverland,2004,72,7.322,3358,116766556,106,1320
18487,The Taking of Pelham 1 2 3,2009,72,6.338,2881,150166126,106,1558
11253,Hellboy II: The Golden Army,2008,72,6.752,4782,160388063,120,878
2698,Evan Almighty,2007,72,5.551,3948,174440724,96,1084
198663,The Maze Runner,2014,72,7.173,15901,348319861,113,94
114150,Pitch Perfect,2012,72,7.295,6206,115400000,112,610
524047,Greenland,2020,72,7.14,4013,52300000,120,1066
205584,Gods of Egypt,2016,72,5.629,3817,150680864,127,1139
427641,Rampage,2018,72,6.451,6539,428028233,107,558
71676,Ghost Rider: Spirit of Vengeance,2011,72,5.003,3538,132563930,96,1256
865,The Running Man,1987,72,6.53,2086,38122105,101,2082
9327,The Nutty Professor,1996,72,5.625,2697,128769345,95,1656
80274,Ender's Game,2013,72,6.59,5432,125537191,114,746
345911,Lights Out,2016,72,6.332,3611,148868835,81,1221
388,Inside Man,2006,72,7.399,5297,186003591,129,775
8698,The League of Extraordinary Gentlemen,2003,72,5.949,3712,179265204,110,1184
47964,A Good Day to Die Hard,2013,72,5.3,6052,304654182,98,634
49529,John Carter,2012,72,6.296,5225,284139100,132,790
53182,300: Rise of an Empire,2014,72,6.093,6055,337580051,102,633
205587,The Judge,2014,72,7.302,3741,83719388,141,1172
9598,Babe,1995,72,6.192,2657,254134910,91,1687
87428,That's My Boy,2012,72,5.785,1731,58058367,116,2468
44833,Battleship,2012,72,5.808,5134,303025485,131,807
27576,Salt,2010,72,6.398,5109,293329073,100,813
369972,First Man,2018,72,7.045,4896,105713218,141,858
64635,Total Recall,2012,72,6.0,5107,198802074,118,814
3563,I Now Pronounce You Chuck & Larry,2007,72,6.031,2135,187134117,115,2038
529203,The Croods: A New Age,2020,72,7.521,3508,215905815,95,1268
9759,Cellular,2004,72,6.362,1742,57678321,94,2449
443791,Underwater,2020,72,6.298,2813,40882928,95,1592
300668,Annihilation,2018,72,6.398,8014,43070915,115,400
1903,Vanilla Sky,2001,72,6.808,3803,203388341,136,1143
37233,The Firm,1993,72,6.734,1803,270248367,155,2380
400928,Gifted,2017,72,8.044,4983,40343446,101,843
395992,Life,2017,72,6.423,6811,100541806,104,518
346672,Underworld: Blood Wars,2016,72,5.837,3413,81093313,91,1300
1428,Once Upon a Time in Mexico,2003,72,6.279,1985,98185582,102,2180
1562,28 Weeks Later,2007,72,6.583,3883,65048678,100,1109
75612,Oblivion,2013,72,6.618,10015,286168572,124,268
338970,Tomb Raider,2018,72,6.353,7316,274650803,118,470
400617,Phantom Thread,2017,72,7.3,3211,47756590,130,1386
39451,Little Fockers,2010,72,5.64,3030,310650585,98,1488
41436,Paranormal Activity 2,2010,72,5.75,2259,177512032,91,1938
36593,Naked Gun 33⅓: The Final Insult,1994,72,6.459,1831,51132598,83,2352
447200,Skyscraper,2018,72,6.318,4623,292351275,102,913
48171,The Rite,2011,72,6.093,1925,96047633,114,2242
77950,Turbo,2013,72,6.188,3049,282570682,96,1475
9360,Anaconda,1997,72,5.172,2271,136885767,89,1928
296524,Deepwater Horizon,2016,72,6.857,4219,121790373,107,1003
6795,Zathura: A Space Adventure,2005,72,6.409,3002,65079104,101,1501
277685,Unfriended,2014,72,5.53,3169,62882090,82,1411
337170,American Made,2017,72,6.862,4137,133511855,115,1030
16866,Planet 51,2009,72,5.851,1891,104945765,91,2281
375366,The Girl with All the Gifts,2016,72,6.539,1835,0,110,2346
335988,Transformers: The Last Knight,2017,72,6.059,5727,605425157,154,684
157350,Divergent,2014,72,6.92,12118,288885818,139,184
546121,Run,2020,72,7.336,2240,5184368,90,1956
542178,The French Dispatch,2021,72,7.094,2217,46333545,108,1969
9477,King Arthur,2004,72,6.259,2479,203567857,126,1795
522681,Escape Room,2019,72,6.535,4315,155712077,100,974
32657,Percy Jackson & the Olympians: The Lightning Thief,2010,72,6.21,6964,226497209,118,505
24420,The Time Traveler's Wife,2009,72,6.932,2281,101344412,108,1918
346910,The Predator,2018,72,5.627,4266,160542134,107,986
16320,Serenity,2005,72,7.369,3207,38869464,119,1392
617653,The Last Duel,2021,72,7.466,2953,30500000,153,1523
250546,Annabelle,2014,72,5.8,5742,257047661,99,682
17609,Antichrist,2009,72,6.637,2358,791867,108,1864
1907,The Beach,2000,72,6.456,4038,144056873,119,1058
72331,Abraham Lincoln: Vampire Hunter,2012,72,5.718,3093,116471580,105,1449
14564,Rings,2017,71,4.966,2375,83080890,102,1855
278924,Mechanic: Resurrection,2016,71,5.972,3083,125729635,98,1461
100042,Dumb and Dumber To,2014,71,5.545,2922,169837010,110,1536
306947,The Invitation,2015,71,6.475,2375,354835,100,1853
44943,Battle: Los Angeles,2011,71,5.732,3185,211819354,116,1405
97020,RoboCop,2014,71,5.847,5133,242688965,118,808
52449,Bad Teacher,2011,71,5.579,4404,216197492,92,950
7445,Brothers,2009,71,7.316,3193,43474578,105,1398
587807,Tom & Jerry,2021,71,6.861,2289,136536687,101,1914
10756,The Haunted Mansion,2003,71,5.631,1847,182290266,88,2333
37710,The Tourist,2010,71,6.178,5097,278731369,103,818
479455,Men in Black: International,2019,71,5.937,4478,253890701,115,940
399360,Alpha,2018,71,6.491,2395,35808437,97,1842
1807,Elephant,2003,71,7.076,1730,10012022,81,2469
41630,No Strings Attached,2011,71,6.289,4381,149228077,107,955
1979,Fantastic Four: Rise of the Silver Surfer,2007,71,5.592,7381,301913131,92,463
438650,Cold Pursuit,2019,71,5.785,2358,76419755,119,1865
9297,Monster House,2006,71,6.67,3637,140175006,91,1210
28355,Case 39,2009,71,6.29,2085,29000000,109,2083
15512,Monsters vs Aliens,2009,71,6.2,4280,381509870,94,981
34544,The A-Team,2010,71,6.4,4311,177238796,117,977
431580,Abominable,2019,71,7.509,1877,190304772,97,2296
1724,The Incredible Hulk,2008,71,6.204,11006,163712074,114,227
6145,Fracture,2007,71,7.277,3599,91354215,113,1225
29427,The Crazies,2010,71,6.244,1862,54956140,101,2313
39513,Paul,2011,71,6.708,5300,97984015,104,774
14869,G.I. Joe: The Rise of Cobra,2009,71,5.762,4320,302469017,118,972
8656,Deep Impact,1998,71,6.209,2741,349464664,120,1629
525661,Bombshell,2019,71,6.814,2750,61404394,109,1627
37950,Charlie St. Cloud,2010,71,6.932,2054,48190704,99,2114
489999,Searching,2018,71,7.6,3581,75462037,102,1231
36648,Blade: Trinity,2004,71,5.855,3573,128905366,123,1233
207932,Inferno,2016,71,6.1,5888,220021259,121,658
137094,Jack Ryan: Shadow Recruit,2014,71,6.115,2666,135511030,105,1679
8277,American Pie Presents: Beta House,2007,71,5.633,1743,18610260,89,2448
459151,The Boss Baby: Family Business,2021,71,7.442,2274,146745280,107,1924
287947,Shazam!,2019,71,7.034,8840,366080049,132,351
414,Batman Forever,1995,71,5.409,4780,336529144,121,879
2832,Identity,2003,71,7.18,3502,90259536,90,1271
446893,Trolls World Tour,2020,71,7.349,1921,49276818,90,2250
131634,The Hunger Games: Mockingjay - Part 2,2015,71,6.9,11557,653428261,137,199
55721,Bridesmaids,2011,71,6.529,4106,288383523,125,1041
5236,Kiss Kiss Bang Bang,2005,71,7.181,2458,15785148,103,1805
85446,Step Up Revolution,2012,71,6.919,1937,140470746,99,2232
49730,Red Riding Hood,2011,71,5.96,2975,89162162,100,1512
448119,Dolittle,2020,71,6.638,3399,251410631,101,1308
164457,Out of the Furnace,2013,71,6.578,1788,15400000,116,2393
514999,Murder Mystery,2019,71,6.28,4083,0,97,1045
91314,Transformers: Age of Extinction,2014,71,5.92,7581,1104054072,165,441
257091,Get Hard,2015,71,6.01,2520,111811453,100,1777
624,Easy Rider,1969,71,7.1,1793,60000000,95,2388
11665,Get Smart,2008,71,6.17,3315,230685453,110,1341
431693,Spies in Disguise,2019,71,7.635,2581,171616764,102,1741
50456,Hanna,2011,71,6.574,3122,63782078,111,1433
332210,Storks,2016,71,6.636,2156,182379278,87,2018
193893,Let's Be Cops,2014,71,6.5,2591,136621271,104,1733
38167,Eat Pray Love,2010,71,6.231,2272,204594016,133,1926
787,Mr. & Mrs. Smith,2005,71,6.677,9576,487287646,120,301
205775,In the Heart of the Sea,2015,71,6.7,3828,93920758,122,1130
268896,Pacific Rim: Uprising,2018,71,6.13,4528,290061297,111,931
8452,The 6th Day,2000,71,5.959,1844,96085477,123,2339
5559,Bee Movie,2007,71,6.016,4500,287594577,91,934
547016,The Old Guard,2020,71,7.168,3826,0,125,1132
37834,Knight and Day,2010,70,6.195,4141,261989769,109,1027
483906,Polar,2019,70,6.251,2016,0,118,2151
389015,"I, Tonya",2017,70,7.501,5405,53939297,120,753
241251,The Boy Next Door,2015,70,4.869,1955,52425855,91,2214
89492,This Is 40,2012,70,5.861,2010,88215156,134,2157
50646,"Crazy, Stupid, Love.",2011,70,7.3,7773,145079584,118,419
19899,Couples Retreat,2009,70,5.542,1817,171844840,113,2365
339527,Solace,2015,70,6.4,2067,22586863,101,2103
146216,RED 2,2013,70,6.525,3748,148100000,116,1167
369192,Battle of the Sexes,2017,70,6.777,1736,12638526,121,2465
310593,Youth,2015,70,6.901,1911,2000000,125,2256
57201,The Lone Ranger,2013,70,6.089,5528,260502115,149,727
72545,Journey 2: The Mysterious Island,2012,70,6.145,3942,355692760,94,1086
116741,The Internship,2013,70,6.253,3926,44000000,119,1090
436270,Black Adam,2022,70,7.014,5467,393252111,124,739
47933,Independence Day: Resurgence,2016,70,5.283,5674,389681935,120,699
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,70,7.0,9654,205372791,108,295
290595,The Huntsman: Winter's War,2016,70,6.288,4573,164989338,114,925
385687,Fast X,2023,70,7.265,3881,704709660,142,1110
451048,Jungle Cruise,2021,70,7.418,5199,220889446,127,796
727745,The Kissing Booth 3,2021,70,6.97,1727,0,112,2473
13811,Knowing,2009,70,6.18,4902,155446362,121,856
100241,"I, Frankenstein",2014,70,5.306,1759,76801179,92,2429
13183,Watchmen,2009,70,7.333,8485,185258983,163,371
454626,Sonic the Hedgehog,2020,70,7.345,8901,319715683,99,347
39514,RED,2010,70,6.685,6282,199000000,111,594
8914,Deep Blue Sea,1999,70,5.955,2223,164648142,105,1964
4512,The Assassination of Jesse James by the Coward Robert Ford,2007,70,7.048,2273,14711793,160,1925
10320,The Ring Two,2005,70,5.732,2107,161451538,110,2069
376866,Jackie,2016,70,6.443,2194,13960394,100,1982
5966,Along Came Polly,2004,70,5.983,2642,178311729,90,1696
440,Aliens vs Predator: Requiem,2007,70,5.2,2588,130290885,94,1736
334,Magnolia,1999,70,7.727,3229,48451803,189,1378
257344,Pixels,2015,70,5.716,7061,244874809,105,495
10200,The Day the Earth Stood Still,2008,70,5.598,3133,233093859,104,1422
1620,Hitman,2007,70,6.085,3023,99965753,89,1495
11007,Cheaper by the Dozen,2003,70,6.278,2597,190212113,98,1730
181812,Star Wars: The Rise of Skywalker,2019,70,6.365,9047,1074144248,142,337
11619,Flushed Away,2006,70,6.265,3488,178120010,84,1277
261023,Black Mass,2015,70,6.497,3113,98837872,123,1440
169917,A Walk Among the Tombstones,2014,70,6.32,2632,58834384,114,1704
76640,The Last Stand,2013,70,6.004,2553,0,107,1756
296099,Vacation,2015,70,6.298,3472,104384188,99,1283
10567,Dinosaur,2000,70,6.52,2293,354248063,82,1908
340837,A Cure for Wellness,2017,70,6.3,3589,26620002,146,1226
530385,Midsommar,2019,70,7.162,6185,47969371,147,621
295964,Burnt,2015,70,6.513,3140,36606743,100,1420
62213,Dark Shadows,2012,70,6.044,6754,245527149,113,525
80271,LOL,2012,70,6.129,2551,10500000,97,1758
22954,Invictus,2009,69,7.188,3826,122426792,134,1133
59961,Safe House,2012,69,6.443,3294,208076205,115,1356
401981,Red Sparrow,2018,69,6.533,5596,151572634,140,716
509967,6 Underground,2019,69,6.34,4358,0,128,963
282035,The Mummy,2017,69,5.507,6741,409231607,110,528
12556,Ghosts of Girlfriends Past,2009,69,5.954,2158,102223269,115,2016
132232,Mama,2013,69,6.248,3896,146497771,100,1103
458723,Us,2019,69,6.97,6776,256067149,116,522
228165,The SpongeBob Movie: Sponge Out of Water,2015,69,6.064,2172,311594032,93,2002
582014,Promising Young Woman,2020,69,7.5,2784,13868965,114,1609
462919,Sierra Burgess Is a Loser,2018,69,6.324,3338,0,105,1332
625568,Unhinged,2020,69,6.467,2015,39238300,90,2154
82525,Savages,2012,69,6.349,2014,82966152,131,2155
18823,Clash of the Titans,2010,69,5.882,5863,493214993,106,663
500664,Upgrade,2018,69,7.494,3907,16706680,100,1100
340666,Nocturnal Animals,2016,69,7.442,7196,29252978,117,485
192102,3 Days to Kill,2014,69,6.068,1998,53260230,113,2169
376660,The Edge of Seventeen,2016,69,7.174,3833,18803648,105,1128
403119,47 Meters Down,2017,69,5.789,2570,62198461,89,1747
10159,The Rundown,2003,69,6.444,1813,80916492,104,2372
1586,Secret Window,2004,69,6.578,3339,92913171,96,1331
315837,Ghost in the Shell,2017,69,6.066,7581,169801921,107,439
402900,Ocean's Eight,2018,69,6.985,7780,297718711,111,418
320288,Dark Phoenix,2019,69,5.994,5941,252442974,114,648
2133,The Perfect Storm,2000,69,6.426,2044,325756637,130,2121
294272,Pete's Dragon,2016,69,6.379,2080,143695338,103,2090
4258,Scary Movie 5,2013,69,4.805,2607,78378744,86,1723
590223,Love and Monsters,2020,69,7.335,3639,1122066,109,1208
614917,King Richard,2021,69,7.717,2075,39429285,145,2096
181886,Enemy,2013,69,6.873,5383,3396726,91,757
384682,Office Christmas Party,2016,69,5.652,1904,114501299,105,2261
48138,Unknown,2011,69,6.667,3585,130786397,113,1228
351211,Blair Witch,2016,69,5.2,1787,45172994,89,2395
398181,You Were Never Really Here,2017,69,6.547,2559,10891281,89,1754
581600,Spenser Confidential,2020,69,6.532,2108,0,110,2068
585216,Escape Room: Tournament of Champions,2021,69,6.58,1746,65774490,88,2447
11009,Saturday Night Fever,1977,69,6.714,1742,237113184,119,2450
283366,Miss Peregrine's Home for Peculiar Children,2016,69,6.822,9401,296482446,127,313
646385,Scream,2022,69,6.712,2739,140041405,114,1631
484641,Anna,2019,69,6.673,2408,31626978,119,1833
428449,A Ghost Story,2017,69,7.107,2124,1929659,93,2052
45772,Gnomeo & Juliet,2011,69,5.85,1809,189712432,84,2378
456740,Hellboy,2019,69,5.554,3119,55065289,121,1436
65057,The Descendants,2011,69,6.827,2550,177243185,115,1759
9334,The Scorpion King,2002,69,5.6,2878,165333180,92,1559
23437,A Nightmare on Elm Street,2010,69,5.516,2485,115664037,95,1792
2270,Stardust,2007,69,7.25,3741,137515140,127,1171
10555,Shark Tale,2004,69,6.023,5923,367275019,90,651
10316,The Ides of March,2011,68,6.671,2260,76338111,101,1934
68728,Oz the Great and Powerful,2013,68,5.903,6232,491868548,130,601
287903,Krampus,2015,68,6.145,1882,61788393,98,2289
2288,Closer,2004,68,6.833,3114,115505027,104,1439
600583,The Power of the Dog,2021,68,6.792,2400,0,128,1838
399035,The Commuter,2018,68,6.352,4119,119942387,104,1039
77930,Magic Mike,2012,68,6.158,2778,167221571,110,1612
37686,Super 8,2011,68,6.76,6199,260095986,112,615
12573,A Serious Man,2009,68,6.761,1893,31430334,106,2275
204922,Before I Go to Sleep,2014,68,6.492,1866,15447154,92,2308
37958,Immortals,2011,68,5.978,2382,226904017,110,1852
365942,The Space Between Us,2017,68,7.1,2317,14793385,121,1893
168672,American Hustle,2013,68,6.848,6821,251171807,138,517
501929,The Mitchells vs. the Machines,2021,68,7.937,2583,0,110,1738
9913,The Skeleton Key,2005,68,6.603,1904,93983911,104,2263
280996,Mr. Holmes,2015,68,6.467,1737,29355203,104,2461
531309,Brightburn,2019,68,6.106,2857,33224654,91,1573
536554,M3GAN,2022,68,7.219,3210,179960167,102,1388
482373,Don't Breathe 2,2021,68,7.122,2245,53785551,98,1951
